kibindji,-8.133333,27.183333
bondo,3.816667,23.666667
djemena,12.6166667,14.4833333
kiniangi,-5.183333,16.616667
figil,9.7586111,13.9627778
makiki,-8.15,27.1
kisala,-4.75,18.05
kelerom,13.5833333,15.6833333
bangbadu,1.55,27.05
itchoua,10.75,15.8833333
madoukou,3.7666667,17.5166667
mokorvon,9.9666667,14.0333333
divuma,-10.566667,22.983333
ngueta,-4.766667,13.166667
djarao boro bay,9.7833333,15.5
luse,-5.05,19.433333
sakombo,3.05,16.3
lutoboho,-1.45,28.616667
marao,10.3833333,15.25
diambo,-7.366667,23.616667
makanga ii,-5.4,12.566667
mpintin,-2.983333,18.166667
gaforo,4.05,16.5166667
tileba,15.5,21.8333333
muvunda,-10.883333,25.216667
kalula,-10.566667,23.5
musombo,-2.516667,27.816667
musala,-8.083333,23.666667
makoso,-4.633333,18.466667
mbokambo,5.3,9.8166667
gouli,5.7166667,20.0666667
longa,-.2,18.883333
mulekelwa,-4.133333,27.033333
douloungoa,6.4833333,21.75
ngoula,-2.95,11.45
kelkele,12.6333333,16.7
souroko,7.5166667,13.45
lupatshi,-9.95,22.983333
nzamaligue,0.3166667,9.7666667
kazamba-ngwangwa,-5.25,18.533333
modanda,1.75,20.016667
kangu,4.45,19.066667
bokomounga,6.6666667,16.3333333
mogili,3.833333,26.666667
kourbeur,8.9833333,15.9666667
luembe,-6.666667,24.916667
nzesa,-6.95,17.416667
mbalene,0.4166667,10.1
koumabita,8.2,15.75
tshisuku,-6.433333,19.916667
matoukouli,13.9666667,20.7
tshipataie,-5.649167,22.457778
baba,4.85,10.4
tonto,-7.766667,23.6
botale,-.583333,18.216667
oun,21.6333333,19.1666667
brem,9.4833333,15.4
mutaka-dilomba,-10.746389,26.5825
ab makkai,12.95,18.3833333
gina,1.783333,30.383333
zombere,6.3,16.4
kipandi,-5.316667,16.683333
teritrone,13.8666667,15.8333333
katea,-5.633333,26.233333
dibungo,-8.05,22.483333
meyila,3.2333333,11.8833333
piani gongo,-5.85,25.166667
mukunga,-7.566667,19.133333
bokondji,-1.416667,23.683333
kouara gambaye,9.1833333,16.4333333
mukupu,-6.666667,22.683333
okum,-4.516667,19.866667
badudi,9.25,13.4
torgi,8.4333333,13.3166667
bakalifeke,4.8166667,16.55
ziwulu,-5.366667,16.316667
monzelenge,2.783333,21.45
barakala,12.9666667,21.3333333
kounde,5.55,12.2666667
al lebeid,12.5333333,19.45
mantoum,5.6,11.15
isato,3.3,18.65
kapkana,10.0,13.4333333
kos,1.7333333,11.3833333
congo ster,-11.633333,27.566667
bagandou,3.7833333,17.85
gongo-nalongo,-5.133333,25.55
bunia,1.566667,30.25
bugembwe,-1.507778,29.070833
delebokonde,3.566667,26.666667
nyalukungu,-3.416667,27.2
binder nairi,9.5508333,14.6222222
gotekedi,8.3666667,17.25
gwanga,4.566667,24.033333
djimeze,14.0166667,22.0333333
koumbo,3.9166667,15.3
mwilambongo,-4.916667,19.75
olenga,-4.116667,19.116667
koumbe,4.2833333,15.8
tchongole,13.3,14.8833333
berabi,6.75,10.7333333
lumbwe,-10.4,28.616667
kankete,-7.216667,26.65
salano,-1.55,10.3166667
itchimo,6.2666667,10.45
hina djada,10.35,13.9666667
babougue,3.2666667,16.2666667
minkane,2.9833333,10.6333333
mukanjila,-9.8,24.383333
bacheo,9.6722222,13.3722222
dard,9.9,15.9166667
yaelomba,.916667,24.1
pondimoun,5.6833333,10.7833333
ndala,-4.566667,18.5
bobazonga,5.0166667,17.4666667
ndokou,5.1166667,9.8166667
salomono,-9.75,24.1
pangi,-1,18.333333
koundaye,7.9833333,15.4833333
bozomo,2.95,19.7
boumiga,-2.35,12.45
ayuwawa,5.75,9.1333333
yassem,5.3333333,11.3333333
bene,-3.8,18.266667
katua,-6.55,20.3
nokochache,13.1666667,21.4833333
egbita,2.716667,27.416667
casimiri,-10.8,25.083333
tshibungu,-5.626111,22.265833
myrti,10.6,16.8833333
besombo-nkasa,-.566667,20.116667
amasindrenie,2.283333,27.316667
makarake,11.7666667,15.1166667
bikpwae,2.6666667,11.3166667
kabanga,-6.566667,28.4
kipanga,-3.966667,18.85
omoana,-0.35,13.7
dzingue,7.6833333,15.5166667
esukutan,5.3666667,8.9833333
dimendja,-3.983333,24.666667
bulongo,-4.033333,22.083333
korno,12.7833333,20.0833333
mondok,2.2,11.8
geresang,13.2166667,22.0
mwelwe,-7.433333,25.233333
andjissara,6.4,21.1666667
kounapapaya,3.1666667,16.25
punza i,-4.816667,18.316667
ndele,8.4091667,20.6530556
bogbakusu,3.233333,20.533333
lingondsu,-.466667,19.8
baminje,6.0666667,9.8166667
kera,10.0833333,21.9166667
bagule,1.883333,26.516667
belami,7.5833333,16.9833333
mborguene,5.7333333,14.2666667
djoutali,6.7166667,16.2
penda mboko,4.2763889,9.4469444
musodi,-5.6,26.116667
bodjeri,11.9166667,18.45
fadje lhala,12.8166667,18.3833333
bede dioul,13.6,15.6833333
dongo,4.15,15.6666667
nsenu,-2.55,17.083333
abek,2.4333333,12.2833333
kaokawa,13.8666667,20.3166667
dibaya,-6.266667,19.216667
kimukungu,-3.666667,26.333333
bapaidu,4.35,28.216667
matete,-4.516667,27.683333
yabohondo,.7,23.966667
ngombe,-10,22.75
kairom,13.4041667,15.4344444
megren,13.3,21.5166667
mandungu,-5.283333,25.25
dokbe,8.1333333,14.3666667
yassouka,4.195,9.7266667
kaore oulad djaman,13.5166667,20.5166667
kikasha,-6.016667,24.95
lubuisha,-8.183333,22.233333
monkely,-1.283333,22.033333
sekekwa,-3.233333,18.566667
mabo,8.3666667,15.9166667
buya-ekole i,-.233333,18.25
mondjoka,1.083333,22.016667
denguiro,5.6333333,23.0333333
medmiche,10.8166667,13.95
djogu,2.233333,31.166667
oubir,11.95,18.9166667
niamanda,13.2833333,19.2
fadje,10.3666667,19.8333333
bougompte,6.8833333,16.95
kabwe-kankole,-5.833333,24.25
gamarge,9.8666667,15.2333333
yamondonga,2.683333,22.733333
